IDX,상호명,상권업종중분류명,시군구명,행정동명,도로명주소,경도,위도
1212,아우노래광장,유흥주점,시흥시,정왕1동,경기도 시흥시 평안상가2길 26-1,126.7473798,37.33679911
1213,여우맛사지,이/미용/건강,시흥시,월곶동,경기도 시흥시 월곶중앙로 58,126.7389921,37.38892595
1214,쿠켄치킨,닭/오리요리,시흥시,월곶동,경기도 시흥시 월곶해안로 87,126.7356547,37.39063835
1215,서촌닭갈비,닭/오리요리,시흥시,정왕2동,경기도 시흥시 서촌상가2길 11,126.7336691,37.34686209
1216,에스오엠솔루션,인력/고용/용역알선,시흥시,정왕본동,경기도 시흥시 마유로 435,126.7414467,37.35354081
1217,콘서트7080,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 320,126.7476001,37.33712582
1218,아트크레프트,유아교육,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
1219,협동조합또또바기,한식,시흥시,연성동,경기도 시흥시 하중로 202,126.8047192,37.39364535
1220,트리몰로,의복의류,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
1221,세종탑부동산,부동산중개,시흥시,정왕4동,경기도 시흥시 함송로29번길 36,126.7340878,37.36494168
1222,삼성영어,학원-어학,시흥시,월곶동,경기도 시흥시 월곶중앙로70번길 11,126.7356547,37.39063835
1223,삼성영어,학원-어학,시흥시,정왕2동,경기도 시흥시 역전로 351,126.7359537,37.35600518
1224,전화방,대중목욕탕/휴게,시흥시,정왕1동,경기도 시흥시 중심상가로 197,126.7370333,37.3441138
1225,푸른별pc방,PC/오락/당구/볼링등,시흥시,정왕1동,경기도 시흥시 정왕천로 361,126.7483509,37.34084612
1226,아싸정왕보쌈,한식,시흥시,정왕본동,경기도 시흥시 마유로418번길 12,126.7422728,37.35138707
1227,이모네김밥,분식,시흥시,정왕1동,경기도 시흥시 중심상가로 323,126.748265,37.33717791
1228,신동아떡방앗간,세탁/가사서비스,시흥시,정왕3동,경기도 시흥시 정왕대로27번길 9,126.7206456,37.35745348
1229,모아옷수선,개인/가정용품수리,시흥시,정왕4동,경기도 시흥시 함송로 36,126.7313268,37.36265046
1230,스타일네일,이/미용/건강,시흥시,월곶동,경기도 시흥시 월곶중앙로70번길 11,126.7356547,37.39063835
1231,동아리호프,유흥주점,시흥시,정왕4동,경기도 시흥시 함송로14번길 5-16,126.7297537,37.36288587
1232,모아뱅크부동산,부동산중개,시흥시,정왕4동,경기도 시흥시 함송로 36,126.7313268,37.36265046
1233,태국전통마사지,요가/단전/마사지,시흥시,정왕2동,경기도 시흥시 서촌상가2길 10,126.7335609,37.34725739
1234,삼성영어,학원-어학,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 26,126.7279005,37.3596492
1235,왕초노래광장,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가3길 31-1,126.7355436,37.34344011
1236,정왕직업소개소,인력/고용/용역알선,시흥시,정왕1동,경기도 시흥시 중심상가2길 12-2,126.7364566,37.3455313
1237,오독애견,애견/애완/동물,시흥시,정왕본동,경기도 시흥시 오동마을로5번길 18-1,126.7440088,37.35287423
1238,마임화장품,화장품소매,시흥시,정왕1동,경기도 시흥시 중심상가3길 10-1,126.7367333,37.34518285
1239,서봉삼계탕,닭/오리요리,시흥시,정왕2동,경기도 시흥시 중심상가로 159,126.7335779,37.3462484
1240,남한산성노래광장,무도/유흥/가무,시흥시,정왕1동,경기도 시흥시 중심상가1길 11,126.735235,37.34367109
1241,이앤아이영어,학원-어학,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 21,126.7273022,37.35965177
1242,호식이두마리치킨,닭/오리요리,시흥시,정왕본동,경기도 시흥시 오동마을로 9,126.7429221,37.35306092
1243,허스키렌터카,물품기기대여,시흥시,정왕본동,경기도 시흥시 오동마을로 29,126.7449426,37.35237955
1244,비타민호프,유흥주점,시흥시,신천동,경기도 시흥시 호현로10번길 2,126.7833668,37.44162462
1245,매미노래방,무도/유흥/가무,시흥시,정왕1동,경기도 시흥시 중심상가1길 14,126.7347896,37.34331491
1246,대성공인중개사,부동산중개,시흥시,정왕본동,경기도 시흥시 오동마을로6번안길 10,126.7429684,37.35231354
1247,원룸고시켈,도서관/독서실,시흥시,월곶동,경기도 시흥시 월곶중앙로 29,126.741561,37.38725034
1248,미소인,이/미용/건강,시흥시,대야동,경기도 시흥시 대야로13번길 12,126.788156,37.44526899
1249,에스당구장,PC/오락/당구/볼링등,시흥시,정왕2동,경기도 시흥시 서촌상가2길 11,126.7336691,37.34686209
1250,에이스부동산,부동산중개,시흥시,정왕본동,경기도 시흥시 오동마을로 41,126.7462933,37.35192533
1251,tableA카페,커피점/카페,시흥시,정왕본동,경기도 시흥시 마유로418번길 18,126.7429192,37.35120472
1252,상록건강원,건강/미용식품,시흥시,월곶동,경기도 시흥시 월곶중앙로70번길 11,126.7356547,37.39063835
1253,당구장,PC/오락/당구/볼링등,시흥시,정왕4동,경기도 시흥시 함송로14번길 13-11,126.7295581,37.36310002
1254,경원렌트카,물품기기대여,시흥시,정왕2동,경기도 시흥시 서촌상가4길 22,126.7313128,37.34604391
1255,리안카페로코코,커피점/카페,시흥시,매화동,경기도 시흥시 수인로 2794-2,126.8257265,37.40729056
1256,신일공인중개사,부동산중개,시흥시,정왕본동,경기도 시흥시 오동마을로 13,126.7432736,37.35296554
1257,우대가설렁탕,한식,시흥시,정왕2동,경기도 시흥시 중심상가로 149,126.7326654,37.3468153
1258,참치,일식/수산물,시흥시,정왕4동,경기도 시흥시 함송로14번길 5-16,126.7297537,37.36288587
1259,94kg부동산,부동산중개,시흥시,정왕본동,경기도 시흥시 봉우재로 48,126.74561,37.34686317
1260,엘지샷시,철물/난방/건설자재소매,시흥시,정왕본동,경기도 시흥시 마유로 437,126.7415915,37.35365949
1261,예쁨,이/미용/건강,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 8,126.7269901,37.35808058
1262,월곶푸르네아카데미,학원기타,시흥시,월곶동,경기도 시흥시 월곶중앙로70번길 11,126.7356547,37.39063835
1263,베이스캠프,PC/오락/당구/볼링등,시흥시,정왕1동,경기도 시흥시 중심상가3길 14,126.7364222,37.34489119
1264,대신학원,학원기타,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 21,126.7273022,37.35965177
1265,청호한분식,분식,시흥시,정왕2동,경기도 시흥시 중심상가로 161,126.7338972,37.34605358
1266,블랙야크,의복의류,시흥시,월곶동,경기도 시흥시 서해안로 814,126.7482968,37.38895273
1267,모던리빙텔,대중목욕탕/휴게,시흥시,정왕본동,경기도 시흥시 오동마을로6번길 2,126.741985,37.35307799
1268,왕과비노래타운,유흥주점,시흥시,월곶동,경기도 시흥시 월곶중앙로46번길 11,126.7407264,37.38921475
1269,Ijoo네일,이/미용/건강,시흥시,정왕1동,경기도 시흥시 중심상가3길 9,126.7371854,37.34514262
1270,아빠어렸을적에,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가3길 29,126.7358099,37.34371328
1271,정민헤어샵,이/미용/건강,시흥시,정왕2동,경기도 시흥시 역전로313번길 11,126.7371355,37.3521613
1272,쿨쿨하우스,도서관/독서실,시흥시,월곶동,경기도 시흥시 월곶해안로161번길 16,126.7360832,37.3893274
1273,스마일잡,인력/고용/용역알선,시흥시,정왕본동,경기도 시흥시 마유로418번길 24,126.7434974,37.35104867
1274,엣지코인,무도/유흥/가무,시흥시,정왕1동,경기도 시흥시 중심상가2길 20-13,126.7372999,37.34436894
1275,참살이반찬가게,음/식료품소매,시흥시,월곶동,경기도 시흥시 월곶중앙로 58,126.7389921,37.38892595
1276,월곶미래공인중개사,부동산중개,시흥시,월곶동,경기도 시흥시 월곶중앙로30번안길 33,126.739637,37.39020331
1277,초은서예,학원-음악미술무용,시흥시,정왕4동,경기도 시흥시 함송로 63,126.7341342,37.36150917
1278,소리숲피아노,학원-음악미술무용,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 21,126.7273022,37.35965177
1279,롯데렌터카,물품기기대여,시흥시,정왕본동,경기도 시흥시 마유로418번길 24,126.7434974,37.35104867
1280,맥코윈,닭/오리요리,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 37,126.7285993,37.36105334
1281,tsl,의복의류,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
1282,디센트,의복의류,시흥시,정왕1동,경기도 시흥시 중심상가로 197,126.7370333,37.3441138
1283,별당구장,PC/오락/당구/볼링등,시흥시,정왕1동,경기도 시흥시 중심상가로 199,126.7372271,37.34399873
1284,장녹수북창동,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 314,126.7471216,37.33740008
1285,헤어팡팡,이/미용/건강,시흥시,군자동,경기도 시흥시 군자로 507,126.7854041,37.34484561
1286,전화방,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 320,126.7476001,37.33712582
1287,또와분식,분식,시흥시,정왕3동,경기도 시흥시 옥구상가3길 7-6,126.7237006,37.35302628
1288,전화방,대중목욕탕/휴게,시흥시,정왕1동,경기도 시흥시 중심상가3길 25,126.7359542,37.34385899
1289,동촌설렁탕,한식,시흥시,정왕본동,경기도 시흥시 다솜마을2길 3-1,126.7400656,37.35040846
1290,씨티공인중개사,부동산중개,시흥시,정왕본동,경기도 시흥시 정왕신길로229번길 24,126.7440353,37.34992807
1291,행복공인중개사,부동산중개,시흥시,정왕3동,경기도 시흥시 정왕대로27번길 9,126.7206456,37.35745348
1292,필노래광장,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가2길 4-3,126.735995,37.3454633
1293,에이스피씨게임,PC/오락/당구/볼링등,시흥시,정왕1동,경기도 시흥시 중심상가로 194,126.7365168,37.3439551
1294,ok슈퍼,종합소매점,시흥시,정왕3동,경기도 시흥시 옥구상가2길 28,126.7222609,37.35206463
1295,x바,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 187,126.7360879,37.34463532
1296,카스붐비네,유흥주점,시흥시,정왕4동,경기도 시흥시 함송로 36,126.7313268,37.36265046
1297,클라이드,의복의류,시흥시,정왕2동,경기도 시흥시 희망공원로 269,126.7251642,37.34523894
1298,이마트공인중개사,부동산중개,시흥시,정왕1동,경기도 시흥시 중심상가2길 12-6,126.7362572,37.34530391
1299,로또방,기타판매업,시흥시,정왕1동,경기도 시흥시 중심상가2길 12-6,126.7362572,37.34530391
1300,알파시티공인중개사,부동산중개,시흥시,월곶동,경기도 시흥시 월곶중앙로30번길 31,126.7435456,37.39012777
1301,꿈트리카페,커피점/카페,시흥시,정왕4동,경기도 시흥시 함송로 15,126.7302763,37.3640268
1302,보람인테리어,가정/주방/인테리어,시흥시,정왕4동,경기도 시흥시 함송로 63,126.7341342,37.36150917
1303,베스트탁구,PC/오락/당구/볼링등,시흥시,정왕3동,경기도 시흥시 중심상가로 38,126.7223638,37.35265142
1304,갤럭시로텔,호텔/콘도,시흥시,월곶동,경기도 시흥시 월곶중앙로70번안길 27-1,126.7407205,37.3895661
1305,트윈키즈,의복의류,시흥시,정왕2동,경기도 시흥시 희망공원로 269,126.7251642,37.34523894
1306,체이스컬트,의복의류,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
1307,박스인박스,종합소매점,시흥시,매화동,경기도 시흥시 매화로 153,126.8188626,37.40921351
1308,연변,유흥주점,시흥시,정왕본동,경기도 시흥시 군서로24번길 7-2,126.7496401,37.34544613
1309,티엔티어학원,학원-어학,시흥시,정왕4동,경기도 시흥시 함송로 18,126.7299238,37.36350942
1310,중국전통맛사지,요가/단전/마사지,시흥시,정왕2동,경기도 시흥시 정왕대로 184,126.7344039,37.34746465
1311,애견용품창고형할인매장,애견/애완/동물,시흥시,정왕본동,경기도 시흥시 오동마을로6번길 4,126.7418966,37.35295991
1312,혁이네연탄구이,한식,시흥시,정왕1동,경기도 시흥시 중심상가1길 3-6,126.7347513,37.3442516
1313,정왕컴NET,사무/문구/컴퓨터,시흥시,정왕본동,경기도 시흥시 군서마을로 46-2,126.747062,37.34574323
1314,스피드자동차용품점,자동차/이륜차,시흥시,정왕본동,경기도 시흥시 정왕천로 417-1,126.7523912,37.34492553
1315,백송식당,한식,시흥시,정왕본동,경기도 시흥시 군서로50번길 15-1,126.7477671,37.34745369
1316,늘사랑무용학원,학원-음악미술무용,시흥시,정왕3동,경기도 시흥시 옥구상가3길 23-11,126.7222634,37.35324503
1317,허브다이어트클럽,건강/미용식품,시흥시,목감동,경기도 시흥시 수인로2421번길 109,126.8604912,37.38732992
1318,헬로우영어교습소,학원-어학,시흥시,정왕2동,경기도 시흥시 중심상가로 73,126.725971,37.35092427
1319,골드마사지,대중목욕탕/휴게,시흥시,정왕1동,경기도 시흥시 중심상가2길 20-13,126.7372999,37.34436894
1320,건영마트,종합소매점,시흥시,정왕1동,경기도 시흥시 중심상가로 249,126.7418336,37.34118246
1321,가마솥왕순대,한식,시흥시,은행동,경기도 시흥시 시흥대로1074번길 11,126.7943857,37.43170889
1322,507-48대대마트,종합소매점,시흥시,대야동,경기도 시흥시 하우로 91,126.7816796,37.4641333
1323,덱스크루,자동차/자동차용품,시흥시,정왕본동,경기도 시흥시 오동마을로45번길 33,126.7468801,37.35396793
1324,무궁화생고기,한식,시흥시,정왕1동,경기도 시흥시 중심상가3길 31-1,126.7355436,37.34344011
1325,르네셀,화장품소매,시흥시,정왕3동,경기도 시흥시 협력로 281,126.7155302,37.35161329
1326,월곶손세차장,자동차/이륜차,시흥시,월곶동,경기도 시흥시 월곶중앙로14번길 22,126.7446731,37.38887828
1327,큰손맛집,한식,시흥시,정왕3동,경기도 시흥시 산기대학로 77,126.7174869,37.34938189
1328,양군헤어,이/미용/건강,시흥시,신천동,경기도 시흥시 신천로79번길 8,126.785219,37.43749886
1329,주공할인마트,종합소매점,시흥시,정왕2동,경기도 시흥시 옥구천동로374번길 7,126.7289265,37.35437105
1330,CLEANCAR,자동차/이륜차,시흥시,연성동,경기도 시흥시 연성로29번길 22-2,126.8062832,37.3925889
1331,엄마손식당,한식,시흥시,장곡동,경기도 시흥시 인선길 109,126.7797679,37.38067664
1332,해바라기,유흥주점,시흥시,신천동,경기도 시흥시 수인로3395번길 27,126.7813295,37.43903565
1333,엔돌핀노래연습장,무도/유흥/가무,시흥시,정왕3동,경기도 시흥시 오이도로 217,126.6865505,37.34159975
1334,목포항수산,음/식료품소매,시흥시,정왕본동,경기도 시흥시 역전로 430,126.7384509,37.36191571
